"","s_10","s_20","s_30","s_40","gamma","lambda_0","theta"
"3444",-1.21653424044626,-1.78793468372073,-1.99814144757964,-2.03810470278701,54,10,2.8125
"3445",-1.20655040973427,-1.77465567324007,-1.9816971573097,-2.01997056941495,56.3333333333333,10,2.8125
"3446",-1.19580186307238,-1.7606102576854,-1.9644866986595,-2.0010679535267,58.6666666666667,10,2.8125
"3447",-1.18433479884193,-1.74584475681392,-1.94655637701674,-1.9814433284668,61,10,2.8125
"3448",-1.17219126693557,-1.73040132975965,-1.92794833839023,-1.9611389912695,63.3333333333333,10,2.8125
"3449",-1.15940965694651,-1.7143184647611,-1.90870105899874,-1.94019355440964,65.6666666666667,10,2.8125
"3450",-1.14602511603064,-1.69763139832747,-1.88884976431749,-1.91864236667984,68,10,2.8125
"3451",-1.17751560968962,-1.80582753084961,-2.07152818877109,-2.14015915493447,12,10.5833333333333,2.8125
"3452",-1.20061998565221,-1.82572826928065,-2.08825392671452,-2.15532271762519,14.3333333333333,10.5833333333333,2.8125
"3453",-1.21946716163896,-1.84135876050695,-2.10071056989287,-2.16619879984257,16.6666666666667,10.5833333333333,2.8125
"3454",-1.23466990138854,-1.8533339240528,-2.10951289655249,-2.17340525924485,19,10.5833333333333,2.8125
"3455",-1.24671404483514,-1.8621412722938,-2.11514830202217,-2.1774318734372,21.3333333333333,10.5833333333333,2.8125
"3456",-1.25599181210483,-1.86817434807742,-2.11801023113135,-2.17867396645999,23.6666666666667,10.5833333333333,2.8125
"3457",-1.26282475575023,-1.8717557674637,-2.11842121705715,-2.17745557876779,26,10.5833333333333,2.8125
"3458",-1.26748002062535,-1.87315354266939,-2.11664920131491,-2.17404587838764,28.3333333333333,10.5833333333333,2.8125
"3459",-1.27018213872464,-1.87259292194516,-2.11291937136555,-2.16867106348409,30.6666666666667,10.5833333333333,2.8125
"3460",-1.27112176298995,-1.87026515623598,-2.10742292550983,-2.16152317453565,33,10.5833333333333,2.8125
"3461",-1.27046225232727,-1.86633410861501,-2.10032368093206,-2.15276673744687,35.3333333333333,10.5833333333333,2.8125
"3462",-1.26834471645959,-1.8609413175864,-2.09176313589681,-2.14254385219076,37.6666666666667,10.5833333333333,2.8125
"3463",-1.26489193627047,-1.85420993157675,-2.08186440335186,-2.13097814665289,40,10.5833333333333,2.8125
"3464",-1.26021144945715,-1.8462478055823,-2.07073530685474,-2.11817788825812,42.3333333333333,10.5833333333333,2.8125
"3465",-1.25439800736096,-1.83714996664491,-2.05847084545952,-2.10423846118289,44.6666666666667,10.5833333333333,2.8125
"3466",-1.24753555167479,-1.82700059743284,-2.04515517681201,-2.0892443592326,47,10.5833333333333,2.8125
"3467",-1.23969882007345,-1.81587464738951,-2.03086322789542,-2.073270804429,49.3333333333333,10.5833333333333,2.8125
"3468",-1.23095466184208,-1.80383915283293,-2.01566201479296,-2.05638507311639,51.6666666666667,10.5833333333333,2.8125
"3469",-1.22136312454517,-1.79095432727741,-1.99961173272616,-2.03864759117499,54,10.5833333333333,2.8125
"3470",-1.21097835822935,-1.77727446864344,-1.98276666302527,-2.02011284524571,56.3333333333333,10.5833333333333,2.8125
"3471",-1.19984937295057,-1.76284871927821,-1.96517593294582,-2.00083014606966,58.6666666666667,10.5833333333333,2.8125
"3472",-1.18802067744868,-1.74772170671111,-1.94688415625001,-1.98084427200594,61,10.5833333333333,2.8125
"3473",-1.17553282079696,-1.73193408705084,-1.92793197645407,-1.96019601474186,63.3333333333333,10.5833333333333,2.8125
"3474",-1.16242285429566,-1.71552300835479,-1.9083565300686,-1.93892264461101,65.6666666666667,10.5833333333333,2.8125
"3475",-1.14872472738048,-1.69852250779075,-1.88819184364834,-1.91705830940515,68,10.5833333333333,2.8125
"3476",-1.19663648697022,-1.82315460583409,-2.08730137481094,-2.15502457860336,12,11.1666666666667,2.8125
"3477",-1.21799071191577,-1.84130245069025,-2.10227473876838,-2.1684321054178,14.3333333333333,11.1666666666667,2.8125
"3478",-1.23531481277652,-1.85540771654517,-2.11320660496322,-2.17778056735074,16.6666666666667,11.1666666666667,2.8125
"3479",-1.24917632178228,-1.86603994772944,-2.12066638907338,-2.18364225712777,19,11.1666666666667,2.8125
"3480",-1.26002753595923,-1.87365301135542,-2.12510785099956,-2.1864731735382,21.3333333333333,11.1666666666667,2.8125
"3481",-1.26823520331453,-1.8786149034312,-2.12689889650644,-2.18664299741892,23.6666666666667,11.1666666666667,2.8125
"3482",-1.27410113814412,-1.88122844606502,-2.12634227104588,-2.18445590425853,26,11.1666666666667,2.8125
"3483",-1.27787692121622,-1.88174604512232,-2.12369031482732,-2.18016540243975,28.3333333333333,11.1666666666667,2.8125
"3484",-1.27977462401569,-1.88038045576543,-2.11915572635476,-2.17398515640762,30.6666666666667,11.1666666666667,2.8125
"3485",-1.27997478953721,-1.8773127935339,-2.11291957193852,-2.16609703982523,33,11.1666666666667,2.8125
"3486",-1.27863247621184,-1.87269860088967,-2.10513735099867,-2.15665723340555,35.3333333333333,11.1666666666667,2.8125
"3487",-1.27588190652655,-1.86667251300147,-2.09594366085635,-2.14580091434036,37.6666666666667,11.1666666666667,2.8125
"3488",-1.27184009228036,-1.85935189621511,-2.08545583440236,-2.13364591290069,40,11.1666666666667,2.8125
"3489",-1.26660969713131,-1.8508397209049,-2.07377681229579,-2.12029559937256,42.3333333333333,11.1666666666667,2.8125
"3490",-1.26028132242893,-1.841226855436,-2.06099743639044,-2.1058411890905,44.6666666666667,11.1666666666667,2.8125
"3491",-1.25293535123322,-1.83059391666551,-2.04719829979271,-2.09036360173507,47,11.1666666666667,2.8125
"3492",-1.2446434498183,-1.81901277666483,-2.03245125321475,-2.07393497511308,49.3333333333333,11.1666666666667,2.8125
"3493",-1.23546980074282,-1.80654780002884,-2.01682064197422,-2.05661990818077,51.6666666666667,11.1666666666667,2.8125
"3494",-1.22547212344057,-1.79325686793756,-2.00036432979496,-2.03847648976977,54,11.1666666666667,2.8125
"3495",-1.21470252507268,-1.7791922318721,-1.98313455230157,-2.01955715613978,56.3333333333333,11.1666666666667,2.8125
"3496",-1.20320821463215,-1.76440123009854,-1.96517863331458,-1.99990941064066,58.6666666666667,11.1666666666667,2.8125
"3497",-1.19103210601184,-1.74892689272537,-1.94653958974615,-1.9795764314201,61,11.1666666666667,2.8125
"3498",-1.17821333025296,-1.73280845562579,-1.92725664538319,-1.95859758756931,63.3333333333333,11.1666666666667,2.8125
"3499",-1.16478767300441,-1.71608179931296,-1.90736566964219,-1.9370088798743,65.6666666666667,11.1666666666667,2.8125
"3500",-1.15078795000149,-1.69877982562289,-1.88689955414763,-1.91484331909023,68,11.1666666666667,2.8125
"3501",-1.21434844986811,-1.83907549006286,-2.10166798877372,-2.16848716539666,12,11.75,2.8125
"3502",-1.23405814681188,-1.85557615273019,-2.11499465948232,-2.18024444548216,14.3333333333333,11.75,2.8125
"3503",-1.24994656169373,-1.86824363270535,-2.12448916390142,-2.18815275968292,16.6666666666667,11.75,2.8125
"3504",-1.26254044162266,-1.8776065578831,-2.1306800124474,-2.19274331018626,19,11.75,2.8125
"3505",-1.27226164664033,-1.88408826408724,-2.13399044250187,-2.19444144088765,21.3333333333333,11.75,2.8125
"3506",-1.27945368725398,-1.88803344049166,-2.13476505997279,-2.19359343592319,23.6666666666667,11.75,2.8125
"3507",-1.28440028817493,-1.88972676761103,-2.13328847433919,-2.19048526250945,26,11.75,2.8125
"3508",-1.28733870907981,-1.88940629052436,-2.12979866960242,-2.18535601789289,28.3333333333333,11.75,2.8125
"3509",-1.28846951590943,-1.88727322809226,-2.12449681173145,-2.17840779161036,30.6666666666667,11.75,2.8125
"3510",-1.2879638876311,-1.88349930767526,-2.11755458198468,-2.16981303914284,33,11.75,2.8125
"3511",-1.28596917342998,-1.87823234330035,-2.10911975396465,-2.15972018917185,35.3333333333333,11.75,2.8125
"3512",-1.28261318332994,-1.87160054226612,-2.09932049932952,-2.14825797226338,37.6666666666667,11.75,2.8125
"3513",-1.27800754578748,-1.86371587508835,-2.08826875701401,-2.13553880780832,40,11.75,2.8125
"3514",-1.27225036715075,-1.85467674462421,-2.07606290176103,-2.12166148639547,42.3333333333333,11.75,2.8125
"3515",-1.26542836133845,-1.8445701234002,-2.06278988096143,-2.10671331758732,44.6666666666667,11.75,2.8125
"3516",-1.25761857233565,-1.83347328222464,-2.04852694286108,-2.09077186685781,47,11.75,2.8125
"3517",-1.24888978007917,-1.82145520101018,-2.03334304704492,-2.07390637311307,49.3333333333333,11.75,2.8125
"3518",-1.23930365753099,-1.80857772986735,-2.01730002524574,-2.05617891522106,51.6666666666667,11.75,2.8125
"3519",-1.22891573030532,-1.79489655203098,-2.00045354402991,-2.0376453793859,54,11.75,2.8125
"3520",-1.21777617819778,-1.7804619881173,-1.98285390884968,-2.01835626707142,56.3333333333333,11.75,2.8125
"3521",-1.20593050906846,-1.76531967227785,-1.96454674002216,-1.99835737419848,58.6666666666667,11.75,2.8125
"3522",-1.19342012886922,-1.7495111241292,-1.94557354450876,-1.97769036561711,61,11.75,2.8125
"3523",-1.18028282656491,-1.7330742352773,-1.92597220230991,-1.9563932637677,63.3333333333333,11.75,2.8125
"3524",-1.1665531888464,-1.71604368538905,-1.90577738242425,-1.93450086655842,65.6666666666667,11.75,2.8125
"3525",-1.15226295656343,-1.69845129978216,-1.88502090034086,-1.91204510648949,68,11.75,2.8125
"3526",-1.23076037701921,-1.85369877027289,-2.11473666257353,-2.18065514998846,12,12.3333333333333,2.8125
"3527",-1.24892146591034,-1.868648258292,-2.12651261946174,-2.19085827171736,14.3333333333333,12.3333333333333,2.8125
"3528",-1.26345384585585,-1.87995765595446,-2.13464944319121,-2.19740618093612,16.6666666666667,12.3333333333333,2.8125
"3529",-1.27484737806253,-1.88811858502994,-2.13963864797885,-2.20079291372594,19,12.3333333333333,2.8125
"3530",-1.2834962285349,-1.89352660030202,-2.14187569801033,-2.20141591843507,21.3333333333333,12.3333333333333,2.8125
"3531",-1.2897226553691,-1.8965050741344,-2.1416838886634,-2.19960007853735,23.6666666666667,12.3333333333333,2.8125
"3532",-1.2937937655433,-1.89732202071046,-2.13933116817262,-2.19561463230027,26,12.3333333333333,2.8125
"3533",-1.29593361202998,-1.89620224111162,-2.1350422807058,-2.18968538541188,28.3333333333333,12.3333333333333,2.8125
"3534",-1.29633211451023,-1.89333627889835,-2.12900772037312,-2.18200371544459,30.6666666666667,12.3333333333333,2.8125
"3535",-1.29515176123272,-1.88888714780496,-2.12139045767551,-2.17273333561702,33,12.3333333333333,2.8125
"3536",-1.29253272728907,-1.88299546948676,-2.11233107625414,-2.16201545961232,35.3333333333333,12.3333333333333,2.8125
"3537",-1.28859684102671,-1.87578345483163,-2.10195175339618,-2.1499728035213,37.6666666666667,12.3333333333333,2.8125
"3538",-1.28345069831575,-1.86735802978168,-2.09035938520014,-2.13671272760477,40,12.3333333333333,2.8125
"3539",-1.2771881367469,-1.85781331860301,-2.07764806930679,-2.12232973203224,42.3333333333333,12.3333333333333,2.8125
"3540",-1.26989222241807,-1.84723263787357,-2.06390109844143,-2.10690746073335,44.6666666666667,12.3333333333333,2.8125
"3541",-1.26163686091097,-1.83569011323423,-2.04919257679383,-2.09052032603122,47,12.3333333333333,2.8125
"3542",-1.25248811520106,-1.82325200197197,-2.03358874229041,-2.07323483758381,49.3333333333333,12.3333333333333,2.8125
"3543",-1.24250529264165,-1.80997778381797,-2.01714905713008,-2.05511069835491,51.6666666666667,12.3333333333333,2.8125
"3544",-1.23174184824277,-1.79592106736373,-1.99992711397793,-2.03620171527214,54,12.3333333333333,2.8125
"3545",-1.22024614051866,-1.78113034850776,-1.98197139422239,-2.01655656117783,56.3333333333333,12.3333333333333,2.8125
"3546",-1.20806206804867,-1.76564964918427,-1.96332590654146,-1.99621941647191,58.6666666666667,12.3333333333333,2.8125
"3547",-1.19522960879192,-1.74951905849725,-1.94403072789705,-1.97523051268503,61,12.3333333333333,2.8125
"3548",-1.18178527956512,-1.73277519373405,-1.92412246442764,-1.95362659554556,63.3333333333333,12.3333333333333,2.8125
"3549",-1.16776252954527,-1.7154515951715,-1.90363464614958,-1.93144132152397,65.6666666666667,12.3333333333333,2.8125
"3550",-1.15319207891725,-1.69757906583543,-1.88259806662512,-1.9087055990714,68,12.3333333333333,2.8125
"3551",-1.24596847707133,-1.86712040446884,-2.1266033924522,-2.19162418714886,12,12.9166666666667,2.8125
"3552",-1.26266837963556,-1.88060622558568,-2.13691611743498,-2.2003607406027,14.3333333333333,12.9166666666667,2.8125
"3553",-1.2759175755193,-1.89063044548529,-2.1437681441934,-2.20562119295936,16.6666666666667,12.9166666666667,2.8125
"3554",-1.28617247317887,-1.89765112292777,-2.14761743278109,-2.20786587007569,19,12.9166666666667,2.8125
"3555",-1.29380197610903,-1.90203846981128,-2.14883411153612,-2.20746677122969,21.3333333333333,12.9166666666667,2.8125
"3556",-1.29910885973835,-1.9040963159561,-2.14772193896039,-2.20472915906236,23.6666666666667,12.9166666666667,2.8125
"3557",-1.30234493183384,-1.90407733089078,-2.14453352324844,-2.19990686836435,26,12.9166666666667,2.8125
"3558",-1.3037220410891,-1.90219407636491,-2.13948137303182,-2.1932134205658,28.3333333333333,12.9166666666667,2.8125
"3559",-1.30342023663846,-1.89862719796762,-2.13274608759968,-2.18483026045807,30.6666666666667,12.9166666666667,2.8125
"3560",-1.30159392572585,-1.89353160670159,-2.12448253735782,-2.17491297121215,33,12.9166666666667,2.8125
"3561",-1.29837659527537,-1.88704121864866,-2.11482460259717,-2.16359603925881,35.3333333333333,12.9166666666667,2.8125
"3562",-1.29388448405718,-1.87927264103513,-2.10388885883102,-2.15099655964766,37.6666666666667,12.9166666666667,2.8125
"3563",-1.28821947528961,-1.87032807565221,-2.09177747961994,-2.13721715442847,40,12.9166666666667,2.8125
"3564",-1.28147140150092,-1.86029763223835,-2.0785805494634,-2.12234829777508,42.3333333333333,12.9166666666667,2.8125
"3565",-1.27371990030753,-1.84926119104153,-2.06437792595462,-2.1064701878636,44.6666666666667,12.9166666666667,2.8125
"3566",-1.26503592286173,-1.83728991672136,-2.04924075334239,-2.08965426823989,47,12.9166666666667,2.8125
"3567",-1.25548297067254,-1.82444749959527,-2.03323270349112,-2.0719644751031,49.3333333333333,12.9166666666667,2.8125
"3568",-1.24511811783565,-1.81079118148849,-2.01641100148893,-2.053458268079,51.6666666666667,12.9166666666667,2.8125
"3569",-1.23399286214106,-1.79637260982576,-1.99882727953368,-2.034187488358,54,12.9166666666667,2.8125
"3570",-1.22215383854093,-1.78123855357647,-1.98052829270232,-2.01419907798948,56.3333333333333,12.9166666666667,2.8125
"3571",-1.20964342102196,-1.76543150719697,-1.96155652274231,-1.99353568661497,58.6666666666667,12.9166666666667,2.8125
"3572",-1.19650023332565,-1.74899020309119,-1.94195069040203,-1.97223618626864,61,12.9166666666667,2.8125
"3573",-1.18275958469946,-1.73195004883323,-1.92174619254065,-1.95033611057313,63.3333333333333,12.9166666666667,2.8125
"3574",-1.16845384359075,-1.71434350211213,-1.90097547697477,-1.92786803135731,65.6666666666667,12.9166666666667,2.8125
"3575",-1.15361275966099,-1.69620039381451,-1.87966836547551,-1.90486188316465,68,12.9166666666667,2.8125
"3576",-1.26005824136898,-1.87942566741987,-2.13735348577196,-2.20147928887561,12,13.5,2.8125
"3577",-1.27537689701056,-1.89152784494836,-2.14628297838558,-2.20882938005065,14.3333333333333,13.5,2.8125
"3578",-1.28740975242203,-1.90033378473546,-2.15191708649957,-2.21286931981494,16.6666666666667,13.5,2.8125
"3579",-1.29658279739778,-1.90627102558659,-2.15468325812243,-2.21402877841025,19,13.5,2.8125
"3580",-1.3032418359171,-1.90968660553172,-2.15492845405636,-2.21265648267683,21.3333333333333,13.5,2.8125
"3581",-1.30767174372656,-1.9108663989811,-2.15293848252111,-2.20903966669859,23.6666666666667,13.5,2.8125
"3582",-1.31011021429972,-1.91004891864336,-2.14895179908768,-2.2034179531678,26,13.5,2.8125
"3583",-1.31075779653499,-1.90743539350844,-2.14316958309491,-2.19599348831234,28.3333333333333,13.5,2.8125
"3584",-1.30978537138729,-1.90319727507971,-2.13576324263559,-2.18693848979309,30.6666666666667,13.5,2.8125
"3585",-1.30733981884277,-1.89748192649317,-2.12688010267608,-2.17640096686727,33,13.5,2.8125
"3586",-1.30354838016184,-1.89041700159325,-2.11664778332377,-2.16450912297004,35.3333333333333,13.5,2.8125
"3587",-1.29852206244332,-1.88211386247611,-2.10517761671129,-2.15137479131382,37.6666666666667,13.5,2.8125
"3588",-1.29235832890207,-1.87267027990377,-2.09256734686942,-2.13709614935297,40,13.5,2.8125
"3589",-1.28514324866117,-1.86217259110518,-2.07890328708037,-2.12175988764719,42.3333333333333,13.5,2.8125
"3590",-1.27695323220184,-1.8506974416207,-2.06426206134935,-2.10544296050891,44.6666666666667,13.5,2.8125
"3591",-1.26785644538406,-1.83831320447789,-2.04871202326772,-2.08821401225229,47,13.5,2.8125
"3592",-1.25791397140019,-1.82508114633755,-2.03231442189561,-2.07013454907366,49.3333333333333,13.5,2.8125
"3593",-1.24718077308213,-1.81105639323831,-2.01512436728293,-2.05125990948331,51.6666666666667,13.5,2.8125
"3594",-1.23570649562826,-1.79628873616301,-1.99719163584545,-2.0316400737322,54,13.5,2.8125
"3595",-1.22353614069395,-1.78082330749097,-1.97856134665377,-2.01132034346598,56.3333333333333,13.5,2.8125
"3596",-1.2107106359743,-1.76470115255781,-1.95927453285287,-1.99034191595769,58.6666666666667,13.5,2.8125
"3597",-1.19726731926247,-1.74795971537884,-1.93936862726411,-1.96874237207608,61,13.5,2.8125
"3598",-1.18324035204283,-1.73063325365235,-1.91887787728321,-1.9465560931851,63.3333333333333,13.5,2.8125
"3599",-1.16866107465847,-1.7127531951275,-1.89783370115634,-1.92381461912202,65.6666666666667,13.5,2.8125
"3600",-1.15355831274725,-1.69434844506735,-1.87626499536291,-1.9005469570346,68,13.5,2.8125
"3601",-1.2731060260215,-1.89069072701802,-2.14706313838724,-2.21029639408212,12,14.0833333333333,2.8125
"3602",-1.28711675452903,-1.90148266219006,-2.15468277793654,-2.21633350638848,14.3333333333333,14.0833333333333,2.8125
"3603",-1.29799478086312,-1.90913188713862,-2.15916051473358,-2.2192145474692,16.6666666666667,14.0833333333333,2.8125
"3604",-1.30613836690401,-1.91403811954567,-2.16089598275658,-2.21934124125315,19,14.0833333333333,2.8125
"3605",-1.31187214748543,-1.9165271594233,-2.16021491050273,-2.21704098496546,21.3333333333333,14.0833333333333,2.8125
"3606",-1.31546451896206,-1.91686834986805,-2.15738657952907,-2.21258441298269,23.6666666666667,14.0833333333333,2.8125
"3607",-1.31714012849923,-1.91528711745189,-2.15263636309416,-2.20619800988734,26,14.0833333333333,2.8125
"3608",-1.31708904363079,-1.91197417878194,-2.14615493132722,-2.19807336941874,28.3333333333333,14.0833333333333,2.8125
"3609",-1.31547361484685,-1.90709243041539,-2.13810514002976,-2.18837412292247,30.6666666666667,14.0833333333333,2.8125
